1938056729
Resize
1683209337386 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 192.0, coordinate hash:1852584274 has collided with class dk.sdu.group.one.player.Player, x: 191.0, y: 200.0, coordinate hash:1938056729
1683209363955 class dk.sdu.group.one.player.Player, x: 153.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209363964 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209363965 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209363966 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209363966 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209363980 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209363980 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209363988 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209363988 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209363993 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209363994 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364005 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364006 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364014 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364014 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364018 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364018 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364031 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364031 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364038 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364039 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364042 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364043 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364055 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364056 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364063 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364064 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364068 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364068 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364081 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364081 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364091 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364091 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364105 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364106 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364114 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364114 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364116 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729
1683209364116 class dk.sdu.group.one.player.Player, x: 154.0, y: 132.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364131 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 155.0, y: 133.0, coordinate hash:1938056729
1683209364132 class dk.sdu.group.one.player.Player, x: 155.0, y: 133.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364139 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 156.0, y: 135.0, coordinate hash:1938056729
1683209364139 class dk.sdu.group.one.player.Player, x: 156.0, y: 135.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364143 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 156.0, y: 137.0, coordinate hash:1938056729
1683209364143 class dk.sdu.group.one.player.Player, x: 156.0, y: 137.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364156 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 156.0, y: 139.0, coordinate hash:1938056729
1683209364156 class dk.sdu.group.one.player.Player, x: 156.0, y: 139.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364164 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 156.0, y: 141.0, coordinate hash:1938056729
1683209364164 class dk.sdu.group.one.player.Player, x: 156.0, y: 141.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364168 class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597 has collided with class dk.sdu.group.one.player.Player, x: 156.0, y: 143.0, coordinate hash:1938056729
1683209364168 class dk.sdu.group.one.player.Player, x: 156.0, y: 143.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 144.0, y: 128.0, coordinate hash:2012846597
1683209364633 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886 has collided with class dk.sdu.group.one.player.Player, x: 143.0, y: 180.0, coordinate hash:1938056729
1683209364633 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041 has collided with class dk.sdu.group.one.player.Player, x: 143.0, y: 180.0, coordinate hash:1938056729
1683209364633 class dk.sdu.group.one.player.Player, x: 143.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886
1683209364633 class dk.sdu.group.one.player.Player, x: 143.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041
1683209364647 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886 has collided with class dk.sdu.group.one.player.Player, x: 141.0, y: 180.0, coordinate hash:1938056729
1683209364647 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041 has collided with class dk.sdu.group.one.player.Player, x: 141.0, y: 180.0, coordinate hash:1938056729
1683209364647 class dk.sdu.group.one.player.Player, x: 141.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886
1683209364647 class dk.sdu.group.one.player.Player, x: 141.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041
1683209364649 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886 has collided with class dk.sdu.group.one.player.Player, x: 139.0, y: 180.0, coordinate hash:1938056729
1683209364649 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041 has collided with class dk.sdu.group.one.player.Player, x: 139.0, y: 180.0, coordinate hash:1938056729
1683209364649 class dk.sdu.group.one.player.Player, x: 139.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886
1683209364649 class dk.sdu.group.one.player.Player, x: 139.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041
1683209364665 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886 has collided with class dk.sdu.group.one.player.Player, x: 137.0, y: 180.0, coordinate hash:1938056729
1683209364665 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041 has collided with class dk.sdu.group.one.player.Player, x: 137.0, y: 180.0, coordinate hash:1938056729
1683209364666 class dk.sdu.group.one.player.Player, x: 137.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886
1683209364666 class dk.sdu.group.one.player.Player, x: 137.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041
1683209364667 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886 has collided with class dk.sdu.group.one.player.Player, x: 135.0, y: 180.0, coordinate hash:1938056729
1683209364667 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041 has collided with class dk.sdu.group.one.player.Player, x: 135.0, y: 180.0, coordinate hash:1938056729
1683209364668 class dk.sdu.group.one.player.Player, x: 135.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886
1683209364668 class dk.sdu.group.one.player.Player, x: 135.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041
1683209364681 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886 has collided with class dk.sdu.group.one.player.Player, x: 133.0, y: 180.0, coordinate hash:1938056729
1683209364681 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041 has collided with class dk.sdu.group.one.player.Player, x: 133.0, y: 180.0, coordinate hash:1938056729
1683209364681 class dk.sdu.group.one.player.Player, x: 133.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886
1683209364681 class dk.sdu.group.one.player.Player, x: 133.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041
1683209364684 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886 has collided with class dk.sdu.group.one.player.Player, x: 131.0, y: 180.0, coordinate hash:1938056729
1683209364684 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041 has collided with class dk.sdu.group.one.player.Player, x: 131.0, y: 180.0, coordinate hash:1938056729
1683209364684 class dk.sdu.group.one.player.Player, x: 131.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886
1683209364684 class dk.sdu.group.one.player.Player, x: 131.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041
1683209364698 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886 has collided with class dk.sdu.group.one.player.Player, x: 129.0, y: 180.0, coordinate hash:1938056729
1683209364698 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041 has collided with class dk.sdu.group.one.player.Player, x: 129.0, y: 180.0, coordinate hash:1938056729
1683209364699 class dk.sdu.group.one.player.Player, x: 129.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886
1683209364699 class dk.sdu.group.one.player.Player, x: 129.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041
1683209364714 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886 has collided with class dk.sdu.group.one.player.Player, x: 127.0, y: 180.0, coordinate hash:1938056729
1683209364714 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041 has collided with class dk.sdu.group.one.player.Player, x: 127.0, y: 180.0, coordinate hash:1938056729
1683209364715 class dk.sdu.group.one.player.Player, x: 127.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 176.0, coordinate hash:1485955886
1683209364715 class dk.sdu.group.one.player.Player, x: 127.0, y: 180.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 192.0, coordinate hash:274773041
